time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance,position_covariance_type
2022/03/21/14:43:34.148317,33315,1647841413,999931686,gps,2,1,37.3659913,126.7258201,33.007,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:34.352695,33316,1647841414,199931638,gps,2,1,37.3660005,126.7258211,32.993,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:34.516829,33317,1647841414,399931590,gps,2,1,37.3660095,126.7258212,32.995,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:34.621966,33318,1647841414,499931566,gps,2,1,37.3660139,126.7258208,33.001,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:34.717740,33319,1647841414,599931542,gps,2,1,37.3660182,126.72582,33.007,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:34.817723,33320,1647841414,699931519,gps,2,1,37.3660224,126.7258191,33.014,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:34.916578,33321,1647841414,799931495,gps,2,1,37.3660265,126.725818,33.02,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:35.017617,33322,1647841414,899931471,gps,2,1,37.3660306,126.7258165,33.023,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:35.122637,33323,1647841414,999931448,gps,2,1,37.3660344,126.7258147,33.029,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:35.224859,33324,1647841415,99931423,gps,2,1,37.366038,126.7258125,33.043,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:35.345578,33325,1647841415,199931400,gps,2,1,37.3660415,126.7258102,33.05,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:35.516780,33326,1647841415,399931352,gps,2,1,37.3660481,126.7258048,33.057,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000144)",2
2022/03/21/14:43:35.624640,33327,1647841415,499931328,gps,2,1,37.366051,126.7258017,33.056,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:35.718524,33328,1647841415,599931304,gps,2,1,37.3660537,126.7257985,33.061,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:35.816985,33329,1647841415,699931281,gps,2,1,37.3660562,126.725795,33.064,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:35.918914,33330,1647841415,799931257,gps,2,1,37.3660585,126.7257915,33.074,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:36.018483,33331,1647841415,899931233,gps,2,1,37.3660605,126.7257878,33.078,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:36.122149,33332,1647841415,999931210,gps,2,1,37.3660623,126.7257838,33.073,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:36.216563,33333,1647841416,99931185,gps,2,1,37.3660639,126.7257798,33.079,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:36.317888,33334,1647841416,199931161,gps,2,1,37.3660653,126.7257757,33.07,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:36.420819,33335,1647841416,299931138,gps,2,1,37.3660665,126.7257716,33.067,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:36.517790,33336,1647841416,399931114,gps,2,1,37.3660673,126.7257673,33.07,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:36.615995,33337,1647841416,499931090,gps,2,1,37.3660679,126.7257632,33.077,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:36.715547,33338,1647841416,599931066,gps,2,1,37.3660682,126.7257589,33.078,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:36.817605,33339,1647841416,699931042,gps,2,1,37.3660684,126.7257546,33.08,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:36.914359,33340,1647841416,799931019,gps,2,1,37.3660683,126.7257504,33.086,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:37.013993,33341,1647841416,899930995,gps,2,1,37.3660679,126.7257462,33.09,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:37.116575,33342,1647841416,999930972,gps,2,1,37.3660674,126.7257422,33.099,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:37.215702,33343,1647841417,99930947,gps,2,1,37.3660666,126.725738,33.092,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:37.316785,33344,1647841417,199930924,gps,2,1,37.3660656,126.725734,33.092,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:37.418902,33345,1647841417,299930900,gps,2,1,37.3660643,126.72573,33.097,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:37.516962,33346,1647841417,399930876,gps,2,1,37.3660629,126.7257261,33.096,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000144)",2
2022/03/21/14:43:37.614727,33347,1647841417,499930852,gps,2,1,37.3660613,126.7257225,33.102,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000169)",2
2022/03/21/14:43:37.719704,33348,1647841417,599930828,gps,2,1,37.3660595,126.7257189,33.098,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:37.819077,33349,1647841417,699930804,gps,2,1,37.3660575,126.7257154,33.103,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:37.915128,33350,1647841417,799930781,gps,2,1,37.3660553,126.7257121,33.107,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:38.013170,33351,1647841417,899930757,gps,2,1,37.3660528,126.7257091,33.115,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:38.122546,33352,1647841417,999930734,gps,2,1,37.3660502,126.7257062,33.118,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:38.220551,33353,1647841418,99930709,gps,2,1,37.3660476,126.7257034,33.117,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:38.320636,33354,1647841418,199930685,gps,2,1,37.3660448,126.7257008,33.118,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000144)",2
2022/03/21/14:43:38.418384,33355,1647841418,299930662,gps,2,1,37.3660418,126.7256984,33.111,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000144)",2
2022/03/21/14:43:38.520960,33356,1647841418,399930638,gps,2,1,37.3660387,126.7256962,33.113,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000144)",2
2022/03/21/14:43:38.618922,33357,1647841418,499930614,gps,2,1,37.3660355,126.7256942,33.106,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:38.719527,33358,1647841418,599930590,gps,2,1,37.3660322,126.7256923,33.094,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:38.814770,33359,1647841418,699930567,gps,2,1,37.3660287,126.7256905,33.096,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:38.912963,33360,1647841418,799930543,gps,2,1,37.3660252,126.7256889,33.096,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:39.015016,33361,1647841418,899930519,gps,2,1,37.3660215,126.7256875,33.096,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:39.136042,33362,1647841418,999930496,gps,2,1,37.3660178,126.7256864,33.097,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:39.270858,33363,1647841419,99930471,gps,2,1,37.366014,126.7256853,33.087,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:39.433822,33364,1647841419,299930424,gps,2,1,37.3660062,126.7256836,33.08,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000144)",2
2022/03/21/14:43:39.518635,33365,1647841419,399930400,gps,2,1,37.3660022,126.725683,33.079,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:39.617953,33366,1647841419,499930376,gps,2,1,37.3659981,126.7256824,33.069,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:39.717940,33367,1647841419,599930353,gps,2,1,37.365994,126.7256819,33.062,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:39.817948,33368,1647841419,699930329,gps,2,1,37.3659898,126.7256816,33.06,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:39.918821,33369,1647841419,799930305,gps,2,1,37.3659855,126.7256811,33.054,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:40.018923,33370,1647841419,899930282,gps,2,1,37.3659812,126.7256807,33.052,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:40.124180,33371,1647841419,999930259,gps,2,1,37.3659768,126.7256803,33.052,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:40.223137,33372,1647841420,99930234,gps,2,1,37.3659723,126.72568,33.057,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:40.318939,33373,1647841420,199930210,gps,2,1,37.3659677,126.7256796,33.059,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:40.423907,33374,1647841420,299930187,gps,2,1,37.365963,126.7256793,33.06,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:40.520535,33375,1647841420,399930163,gps,2,1,37.3659584,126.725679,33.057,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:40.620020,33376,1647841420,499930139,gps,2,1,37.3659536,126.7256787,33.055,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:40.716039,33377,1647841420,599930115,gps,2,1,37.3659487,126.7256782,33.062,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:40.866645,33378,1647841420,699930092,gps,2,1,37.3659438,126.7256778,33.064,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:41.019197,33379,1647841420,899930044,gps,2,1,37.3659338,126.7256769,33.079,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.00012099999999999999)",2
2022/03/21/14:43:41.123933,33380,1647841420,999930021,gps,2,1,37.3659288,126.7256763,33.08,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:41.219719,33381,1647841421,99929997,gps,2,1,37.3659237,126.7256756,33.081,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:41.319072,33382,1647841421,199929973,gps,2,1,37.3659185,126.725675,33.08,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:41.419244,33383,1647841421,299929949,gps,2,1,37.3659134,126.7256741,33.084,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:41.517957,33384,1647841421,399929925,gps,2,1,37.3659081,126.7256731,33.085,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:41.664249,33385,1647841421,499929902,gps,2,1,37.3659029,126.7256721,33.086,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:41.818686,33386,1647841421,699929854,gps,2,1,37.3658922,126.7256696,33.083,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:41.919645,33387,1647841421,799929831,gps,2,1,37.3658868,126.7256681,33.086,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:42.050768,33388,1647841421,899929807,gps,2,1,37.3658814,126.7256665,33.085,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:42.267676,33389,1647841422,99929760,gps,2,1,37.3658707,126.7256629,33.094,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:42.436032,33390,1647841422,299929712,gps,2,1,37.3658598,126.7256584,33.107,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:42.519997,33391,1647841422,399929688,gps,2,1,37.3658544,126.725656,33.113,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:42.618261,33392,1647841422,499929665,gps,2,1,37.365849,126.7256533,33.123,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:42.720909,33393,1647841422,599929641,gps,2,1,37.3658437,126.7256504,33.121,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:42.818092,33394,1647841422,699929617,gps,2,1,37.3658384,126.7256474,33.119,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:42.917980,33395,1647841422,799929594,gps,2,1,37.365833,126.7256442,33.125,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:43.017311,33396,1647841422,899929570,gps,2,1,37.3658278,126.7256409,33.132,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:43.122982,33397,1647841422,999929547,gps,2,1,37.3658225,126.7256374,33.125,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:43.219753,33398,1647841423,99929522,gps,2,1,37.3658172,126.7256338,33.13,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:43.317182,33399,1647841423,199929499,gps,2,1,37.365812,126.7256299,33.122,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:43.414074,33400,1647841423,299929475,gps,2,1,37.3658068,126.7256261,33.129,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:43.520171,33401,1647841423,399929451,gps,2,1,37.3658015,126.7256221,33.127,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:43.622938,33402,1647841423,499929428,gps,2,1,37.3657964,126.7256179,33.121,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:43.719165,33403,1647841423,599929404,gps,2,1,37.3657912,126.7256139,33.118,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:43.818812,33404,1647841423,699929380,gps,2,1,37.3657859,126.7256096,33.114,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:43.917335,33405,1647841423,799929356,gps,2,1,37.3657807,126.7256052,33.116,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:44.018531,33406,1647841423,899929333,gps,2,1,37.3657755,126.7256009,33.119,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:44.123759,33407,1647841423,999929310,gps,2,1,37.3657702,126.7255964,33.12,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:44.226985,33408,1647841424,99929285,gps,2,1,37.365765,126.7255919,33.116,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:44.314138,33409,1647841424,199929262,gps,2,1,37.3657597,126.7255874,33.113,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:44.428893,33410,1647841424,299929238,gps,2,1,37.3657544,126.7255828,33.101,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:44.518269,33411,1647841424,399929214,gps,2,1,37.3657492,126.7255781,33.09,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:44.618889,33412,1647841424,499929191,gps,2,1,37.365744,126.7255734,33.08,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:44.718623,33413,1647841424,599929167,gps,2,1,37.3657388,126.7255687,33.075,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:44.818182,33414,1647841424,699929143,gps,2,1,37.3657337,126.7255639,33.075,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:44.921044,33415,1647841424,799929120,gps,2,1,37.3657285,126.7255592,33.075,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:45.019984,33416,1647841424,899929096,gps,2,1,37.3657233,126.7255544,33.075,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:45.122786,33417,1647841424,999929073,gps,2,1,37.3657182,126.7255497,33.077,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:45.216976,33418,1647841425,99929049,gps,2,1,37.365713,126.725545,33.077,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:45.319177,33419,1647841425,199929025,gps,2,1,37.3657079,126.7255403,33.077,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:45.420174,33420,1647841425,299929001,gps,2,1,37.3657028,126.7255356,33.084,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:45.520956,33421,1647841425,399928977,gps,2,1,37.3656978,126.725531,33.094,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:45.623137,33422,1647841425,499928954,gps,2,1,37.3656928,126.7255264,33.091,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:45.720309,33423,1647841425,599928930,gps,2,1,37.3656879,126.7255218,33.101,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:45.820894,33424,1647841425,699928906,gps,2,1,37.365683,126.7255173,33.104,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:45.917910,33425,1647841425,799928883,gps,2,1,37.3656781,126.7255129,33.109,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:46.015205,33426,1647841425,899928859,gps,2,1,37.3656733,126.7255085,33.118,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:46.118225,33427,1647841425,999928836,gps,2,1,37.3656686,126.725504,33.127,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:46.221189,33428,1647841426,99928812,gps,2,1,37.3656638,126.7254995,33.125,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:46.319262,33429,1647841426,199928788,gps,2,1,37.3656592,126.7254951,33.13,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:46.430673,33430,1647841426,299928764,gps,2,1,37.3656545,126.7254908,33.139,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:46.520895,33431,1647841426,399928740,gps,2,1,37.3656499,126.7254865,33.129,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:46.619343,33432,1647841426,499928717,gps,2,1,37.3656453,126.7254823,33.129,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:46.721289,33433,1647841426,599928693,gps,2,1,37.3656408,126.725478,33.125,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:46.818867,33434,1647841426,699928669,gps,2,1,37.3656363,126.7254739,33.128,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:46.918168,33435,1647841426,799928645,gps,2,1,37.3656319,126.7254698,33.123,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:47.014187,33436,1647841426,899928622,gps,2,1,37.3656275,126.7254657,33.121,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
